item_id,transaction_id,product_id,quantity,unit_price_at_sale,discount_applied
I0009651,T001837,P005,1,52.99,0.0
I0009652,T001838,P017,1,42.99,0.0
I0009653,T001838,P026,2,94.99,0.0
I0009654,T001838,P031,1,41.99,0.0
I0009655,T001838,P022,1,18.99,0.0
I0009656,T001838,P012,1,54.99,0.0
I0009657,T001838,P019,1,94.99,0.0
I0009658,T001838,P045,1,119.99,0.0
I0009659,T001839,P002,1,37.99,0.0
I0009660,T001839,P011,1,109.99,0.0
I0009661,T001839,P001,1,39.99,0.0
I0009662,T001839,P018,1,56.99,0.0
I0009663,T001839,P043,1,59.99,0.0
I0009664,T001839,P008,1,17.99,0.0
I0009665,T001839,P006,1,21.99,0.0
I0009666,T001839,P023,1,22.99,0.0
I0009667,T001840,P016,1,32.99,0.0
I0009668,T001840,P005,1,52.99,0.0
I0009669,T001840,P001,1,39.99,0.0
I0009670,T001840,P010,1,16.99,0.0
I0009671,T001840,P017,1,42.99,0.0
I0009672,T001840,P009,1,32.99,0.0
I0009673,T001840,P027,2,99.99,0.0
I0009674,T001840,P020,1,26.99,0.0
I0009675,T001841,P034,2,21.99,0.0
I0009676,T001841,P039,1,209.99,0.0
I0009677,T001841,P043,1,59.99,0.0
I0009678,T001842,P005,1,52.99,0.0
I0009679,T001842,P048,1,39.99,0.0
I0009680,T001842,P021,1,47.99,0.0
I0009681,T001843,P031,1,41.99,0.0
I0009682,T001843,P023,1,22.99,0.0
I0009683,T001844,P002,1,37.99,0.0
I0009684,T001844,P047,1,149.99,0.0
I0009685,T001844,P006,1,21.99,0.0
I0009686,T001844,P007,1,18.99,0.0
I0009687,T001844,P048,1,39.99,0.0
I0009688,T001845,P026,1,94.99,0.0
I0009689,T001846,P039,1,209.99,0.0
I0009690,T001846,P010,2,16.99,0.0
I0009691,T001846,P030,1,139.99,0.0
I0009692,T001846,P001,1,39.99,0.0
I0009693,T001846,P022,2,18.99,0.0
I0009694,T001847,P013,1,79.99,0.0
I0009695,T001848,P001,2,39.99,0.0
I0009696,T001848,P028,1,56.99,0.0
I0009697,T001848,P007,1,18.99,0.0
I0009698,T001848,P045,1,119.99,0.0
I0009699,T001848,P024,1,32.99,0.0
I0009700,T001848,P015,1,19.99,0.0
I0009701,T001848,P005,1,52.99,0.0
I0009702,T001848,P026,1,94.99,0.0
I0009703,T001848,P021,1,47.99,0.0
I0009704,T001848,P046,1,64.99,0.0
I0009705,T001849,P032,1,32.99,0.0
I0009706,T001849,P006,1,21.99,0.0
I0009707,T001850,P029,1,79.99,0.0
I0009708,T001850,P013,1,79.99,0.0
I0009709,T001850,P006,1,21.99,0.0
I0009710,T001850,P037,1,62.99,0.0
I0009711,T001850,P045,1,119.99,0.0
I0009712,T001851,P023,1,22.99,0.0
I0009713,T001851,P013,1,79.99,0.0
I0009714,T001852,P015,1,19.99,0.0
I0009715,T001852,P011,1,109.99,0.0
I0009716,T001853,P026,2,94.99,0.0
I0009717,T001853,P013,1,79.99,0.0
I0009718,T001853,P014,1,41.99,0.0
I0009719,T001853,P020,2,26.99,0.0
I0009720,T001853,P039,1,209.99,0.0
I0009721,T001853,P033,1,64.99,0.0
I0009722,T001853,P030,1,139.99,0.0
I0009723,T001853,P016,1,32.99,0.0
I0009724,T001854,P022,1,18.99,0.0
I0009725,T001854,P006,1,21.99,0.0
I0009726,T001854,P001,1,39.99,0.0
I0009727,T001854,P008,1,17.99,0.0
I0009728,T001854,P030,1,139.99,0.0
I0009729,T001854,P005,1,52.99,0.0
I0009730,T001855,P011,1,109.99,0.0
I0009731,T001855,P030,1,139.99,0.0
I0009732,T001856,P021,1,47.99,0.0
I0009733,T001856,P036,1,56.99,0.0
I0009734,T001856,P007,1,18.99,0.0
I0009735,T001857,P020,1,26.99,0.0
I0009736,T001857,P040,1,41.99,0.0
I0009737,T001857,P034,1,21.99,0.0
I0009738,T001857,P017,1,42.99,0.0
I0009739,T001858,P025,1,41.99,0.0
I0009740,T001858,P007,1,18.99,0.0
I0009741,T001858,P038,1,51.99,0.0
I0009742,T001858,P008,1,17.99,0.0
I0009743,T001858,P037,1,62.99,0.0
I0009744,T001858,P047,1,149.99,0.0
I0009745,T001858,P015,1,19.99,0.0
I0009746,T001859,P019,1,94.99,0.0
I0009747,T001859,P004,1,54.99,0.0
I0009748,T001859,P027,1,99.99,0.0
I0009749,T001859,P028,1,56.99,0.0
I0009750,T001859,P020,1,26.99,0.0
I0009751,T001860,P004,1,54.99,0.0
I0009752,T001860,P015,1,19.99,0.0
I0009753,T001860,P031,1,41.99,0.0
I0009754,T001860,P002,1,37.99,0.0
I0009755,T001860,P022,1,18.99,0.0
I0009756,T001860,P016,1,32.99,0.0
I0009757,T001860,P048,1,39.99,0.0
I0009758,T001861,P031,1,41.99,0.0
I0009759,T001862,P027,1,99.99,0.0
I0009760,T001862,P023,1,22.99,0.0
I0009761,T001862,P022,1,18.99,0.0
I0009762,T001863,P047,1,149.99,0.0
I0009763,T001863,P013,2,79.99,0.0
I0009764,T001863,P023,1,22.99,0.0
I0009765,T001863,P008,1,17.99,0.0
I0009766,T001863,P016,1,32.99,0.0
I0009767,T001863,P020,1,26.99,0.0
I0009768,T001863,P006,1,21.99,0.0
I0009769,T001863,P033,1,64.99,0.0
I0009770,T001864,P028,1,56.99,0.0
I0009771,T001864,P014,1,41.99,0.0
I0009772,T001864,P007,1,18.99,0.0
I0009773,T001864,P034,1,21.99,0.0
I0009774,T001864,P005,2,52.99,0.0
I0009775,T001864,P019,1,94.99,0.0
I0009776,T001864,P016,1,32.99,0.0
I0009777,T001865,P016,2,32.99,0.0
I0009778,T001865,P002,2,37.99,0.0
I0009779,T001865,P036,1,56.99,0.0
I0009780,T001865,P006,1,21.99,0.0
I0009781,T001865,P023,1,22.99,0.0
I0009782,T001865,P025,1,41.99,0.0
I0009783,T001865,P037,1,62.99,0.0
I0009784,T001865,P044,1,39.99,0.0
I0009785,T001865,P047,1,149.99,0.0
I0009786,T001865,P020,1,26.99,0.0
I0009787,T001865,P005,1,52.99,0.0
I0009788,T001865,P008,1,17.99,0.0
I0009789,T001865,P015,1,19.99,0.0
I0009790,T001865,P022,1,18.99,0.0
I0009791,T001866,P005,1,52.99,0.0
I0009792,T001866,P007,1,18.99,0.0
I0009793,T001866,P029,1,79.99,0.0
I0009794,T001866,P019,1,94.99,0.0
I0009795,T001866,P004,1,54.99,0.0
I0009796,T001866,P022,1,18.99,0.0
I0009797,T001866,P026,1,94.99,0.0
I0009798,T001866,P011,1,109.99,0.0
I0009799,T001867,P047,1,149.99,0.0
I0009800,T001867,P015,1,19.99,0.0
I0009801,T001867,P037,1,62.99,0.0
I0009802,T001867,P025,1,41.99,0.0
I0009803,T001867,P002,1,37.99,0.0
I0009804,T001868,P004,1,54.99,0.0
I0009805,T001868,P013,1,79.99,0.0
I0009806,T001868,P018,1,56.99,0.0
I0009807,T001869,P007,1,18.99,0.0
I0009808,T001869,P022,1,18.99,0.0
I0009809,T001869,P006,1,21.99,0.0
I0009810,T001869,P020,1,26.99,0.0
I0009811,T001870,P021,1,47.99,0.0
I0009812,T001870,P024,1,32.99,0.0
I0009813,T001870,P002,1,37.99,0.0
I0009814,T001870,P019,1,94.99,0.0
I0009815,T001870,P031,1,41.99,0.0
I0009816,T001871,P020,2,26.99,0.0
I0009817,T001871,P012,1,54.99,0.0
I0009818,T001871,P026,1,94.99,0.0
I0009819,T001871,P019,1,94.99,0.0
I0009820,T001871,P001,1,39.99,0.0
I0009821,T001871,P031,1,41.99,0.0
I0009822,T001871,P007,1,18.99,0.0
I0009823,T001871,P017,1,42.99,0.0
I0009824,T001872,P046,1,64.99,0.0
I0009825,T001872,P012,2,54.99,0.0
I0009826,T001872,P016,1,32.99,0.0
I0009827,T001873,P023,1,22.99,0.0
I0009828,T001873,P018,1,56.99,0.0
I0009829,T001873,P009,1,32.99,0.0
I0009830,T001874,P025,1,41.99,0.0
I0009831,T001874,P011,1,109.99,0.0
I0009832,T001874,P009,1,32.99,0.0
I0009833,T001874,P017,1,42.99,0.0
I0009834,T001874,P024,1,32.99,0.0
I0009835,T001874,P010,1,16.99,0.0
I0009836,T001875,P019,1,94.99,0.0
I0009837,T001875,P039,1,209.99,0.0
I0009838,T001875,P020,1,26.99,0.0
I0009839,T001875,P011,1,109.99,0.0
I0009840,T001875,P047,1,149.99,0.0
I0009841,T001875,P013,1,79.99,0.0
I0009842,T001875,P007,1,18.99,0.0
I0009843,T001875,P034,1,21.99,0.0
I0009844,T001876,P006,1,21.99,0.0
I0009845,T001876,P018,1,56.99,0.0
I0009846,T001876,P014,1,41.99,0.0
I0009847,T001876,P047,1,149.99,0.0
I0009848,T001876,P035,1,14.99,0.0
I0009849,T001876,P042,1,79.99,0.0
I0009850,T001877,P044,1,39.99,0.0
I0009851,T001877,P047,1,149.99,0.0
I0009852,T001877,P038,1,51.99,0.0
I0009853,T001877,P012,1,54.99,0.0
I0009854,T001877,P013,1,79.99,0.0
I0009855,T001877,P035,1,14.99,0.0
I0009856,T001878,P012,1,54.99,0.0
I0009857,T001878,P019,1,94.99,0.0
I0009858,T001878,P032,1,32.99,0.0
I0009859,T001878,P031,1,41.99,0.0
I0009860,T001878,P045,1,119.99,0.0
I0009861,T001879,P008,1,17.99,0.0
I0009862,T001879,P034,1,21.99,0.0
I0009863,T001879,P013,1,79.99,0.0
I0009864,T001880,P027,1,99.99,0.0
I0009865,T001881,P031,2,41.99,0.0
I0009866,T001881,P005,1,52.99,0.0
I0009867,T001881,P006,1,21.99,0.0
I0009868,T001881,P019,1,94.99,0.0
I0009869,T001881,P026,1,94.99,0.0
I0009870,T001881,P021,1,47.99,0.0
I0009871,T001882,P020,1,26.99,0.0
I0009872,T001882,P013,2,79.99,0.0
I0009873,T001882,P005,1,52.99,0.0
I0009874,T001882,P042,1,79.99,0.0
I0009875,T001882,P040,1,41.99,0.0
I0009876,T001882,P043,1,59.99,0.0
I0009877,T001883,P008,1,17.99,0.0
I0009878,T001883,P017,1,42.99,0.0
I0009879,T001883,P025,1,41.99,0.0
I0009880,T001883,P011,1,109.99,0.0
I0009881,T001883,P002,1,37.99,0.0
I0009882,T001883,P013,1,79.99,0.0
I0009883,T001883,P020,1,26.99,0.0
I0009884,T001883,P016,1,32.99,0.0
I0009885,T001884,P022,1,18.99,0.0
I0009886,T001884,P013,1,79.99,0.0
I0009887,T001884,P003,1,74.99,0.0
I0009888,T001884,P032,1,32.99,0.0
I0009889,T001885,P023,1,22.99,0.0
I0009890,T001885,P012,1,54.99,0.0
I0009891,T001885,P027,1,99.99,0.0
I0009892,T001886,P027,1,99.99,0.0
I0009893,T001886,P048,2,39.99,0.0
I0009894,T001886,P006,1,21.99,0.0
I0009895,T001886,P009,1,32.99,0.0
I0009896,T001887,P014,1,41.99,0.0
I0009897,T001887,P045,1,119.99,0.0
I0009898,T001887,P023,2,22.99,0.0
I0009899,T001887,P018,1,56.99,0.0
I0009900,T001887,P020,1,26.99,0.0
I0009901,T001887,P010,1,16.99,0.0
I0009902,T001887,P025,1,41.99,0.0
I0009903,T001888,P007,1,18.99,0.0
I0009904,T001888,P017,1,42.99,0.0
I0009905,T001888,P044,1,39.99,0.0
I0009906,T001888,P047,1,149.99,0.0
I0009907,T001889,P023,1,22.99,0.0
I0009908,T001889,P030,1,139.99,0.0
I0009909,T001889,P033,1,64.99,0.0
I0009910,T001889,P040,1,41.99,0.0
I0009911,T001890,P024,1,32.99,0.0
I0009912,T001890,P019,1,94.99,0.0
I0009913,T001890,P005,1,52.99,0.0
I0009914,T001890,P041,1,51.99,0.0
I0009915,T001890,P027,1,99.99,0.0
I0009916,T001890,P016,1,32.99,0.0
I0009917,T001891,P003,1,74.99,0.0
I0009918,T001891,P001,1,39.99,0.0
I0009919,T001892,P032,1,32.99,0.0
I0009920,T001892,P011,1,109.99,0.0
I0009921,T001892,P024,2,32.99,0.0
I0009922,T001892,P030,1,139.99,0.0
I0009923,T001892,P017,1,42.99,0.0
I0009924,T001893,P017,1,42.99,0.0
I0009925,T001893,P005,1,52.99,0.0
I0009926,T001894,P034,1,21.99,0.0
I0009927,T001894,P003,1,74.99,0.0
I0009928,T001894,P017,1,42.99,0.0
I0009929,T001894,P012,2,54.99,0.0
I0009930,T001894,P033,1,64.99,0.0
I0009931,T001894,P039,1,209.99,0.0
I0009932,T001894,P047,1,149.99,0.0
I0009933,T001895,P010,2,16.99,0.0
I0009934,T001895,P008,1,17.99,0.0
I0009935,T001896,P025,1,41.99,0.0
I0009936,T001896,P011,1,109.99,0.0
I0009937,T001896,P043,1,59.99,0.0
I0009938,T001896,P003,1,74.99,0.0
I0009939,T001897,P018,1,56.99,0.0
I0009940,T001897,P020,1,26.99,0.0
I0009941,T001897,P004,1,54.99,0.0
I0009942,T001897,P036,1,56.99,0.0
I0009943,T001897,P031,1,41.99,0.0
I0009944,T001897,P015,1,19.99,0.0
I0009945,T001898,P031,1,41.99,0.0
I0009946,T001899,P033,1,64.99,0.0
I0009947,T001899,P012,1,54.99,0.0
I0009948,T001899,P029,1,79.99,0.0
I0009949,T001899,P023,1,22.99,0.0
I0009950,T001899,P009,1,32.99,0.0
I0009951,T001899,P018,1,56.99,0.0
I0009952,T001899,P010,1,16.99,0.0
I0009953,T001899,P035,1,14.99,0.0
I0009954,T001900,P047,1,149.99,0.0
I0009955,T001900,P039,1,209.99,0.0
I0009956,T001901,P012,1,54.99,0.0
I0009957,T001901,P040,1,41.99,0.0
I0009958,T001901,P001,1,39.99,0.0
I0009959,T001901,P021,2,47.99,0.0
I0009960,T001901,P006,1,21.99,0.0
I0009961,T001901,P030,1,139.99,0.0
I0009962,T001901,P003,1,74.99,0.0
I0009963,T001901,P028,1,56.99,0.0
I0009964,T001901,P031,1,41.99,0.0
I0009965,T001901,P019,1,94.99,0.0
I0009966,T001901,P017,1,42.99,0.0
I0009967,T001901,P023,1,22.99,0.0
I0009968,T001902,P031,1,41.99,0.0
I0009969,T001902,P008,1,17.99,0.0
I0009970,T001902,P019,1,94.99,0.0
I0009971,T001902,P021,1,47.99,0.0
I0009972,T001903,P036,1,56.99,0.0
I0009973,T001903,P002,2,37.99,0.0
I0009974,T001903,P013,1,79.99,0.0
I0009975,T001903,P034,1,21.99,0.0
I0009976,T001903,P014,2,41.99,0.0
I0009977,T001903,P041,1,51.99,0.0
I0009978,T001904,P038,1,51.99,0.0
I0009979,T001904,P043,1,59.99,0.0
I0009980,T001904,P019,1,94.99,0.0
I0009981,T001904,P017,2,42.99,0.0
I0009982,T001904,P007,1,18.99,0.0
I0009983,T001904,P045,1,119.99,0.0
I0009984,T001904,P032,2,32.99,0.0
I0009985,T001904,P018,1,56.99,0.0
I0009986,T001904,P031,2,41.99,0.0
I0009987,T001904,P015,1,19.99,0.0
I0009988,T001904,P012,1,54.99,0.0
I0009989,T001904,P047,1,149.99,0.0
I0009990,T001904,P010,1,16.99,0.0
I0009991,T001905,P022,1,18.99,0.0
I0009992,T001905,P002,1,37.99,0.0
I0009993,T001905,P021,1,47.99,0.0
I0009994,T001905,P030,2,139.99,0.0
I0009995,T001905,P006,1,21.99,0.0
I0009996,T001905,P007,1,18.99,0.0
I0009997,T001905,P009,1,32.99,0.0
I0009998,T001905,P016,1,32.99,0.0
I0009999,T001906,P029,1,79.99,0.0
I0010000,T001906,P031,1,41.99,0.0
I0010001,T001906,P010,1,16.99,0.0
I0010002,T001907,P013,1,79.99,0.0
I0010003,T001907,P047,1,149.99,0.0
I0010004,T001907,P006,1,21.99,0.0
I0010005,T001907,P016,1,32.99,0.0
I0010006,T001907,P048,1,39.99,0.0
I0010007,T001908,P016,1,32.99,0.0
I0010008,T001908,P005,2,52.99,0.0
I0010009,T001908,P014,1,41.99,0.0
I0010010,T001908,P009,1,32.99,0.0
I0010011,T001909,P025,1,41.99,0.0
I0010012,T001909,P014,1,41.99,0.0
I0010013,T001910,P005,1,52.99,0.0
I0010014,T001910,P045,1,119.99,0.0
I0010015,T001911,P009,1,32.99,0.0
I0010016,T001911,P007,1,18.99,0.0
I0010017,T001911,P033,1,64.99,0.0
I0010018,T001911,P030,1,139.99,0.0
I0010019,T001912,P010,1,16.99,0.0
I0010020,T001912,P042,1,79.99,0.0
I0010021,T001913,P008,2,17.99,0.0
I0010022,T001913,P006,1,21.99,0.0
I0010023,T001913,P001,1,39.99,0.0
I0010024,T001914,P038,1,51.99,0.0
I0010025,T001914,P017,1,42.99,0.0
I0010026,T001915,P017,1,42.99,0.0
I0010027,T001915,P022,1,18.99,0.0
I0010028,T001915,P001,1,39.99,0.0
I0010029,T001915,P021,1,47.99,0.0
I0010030,T001915,P013,1,79.99,0.0
I0010031,T001915,P031,1,41.99,0.0
I0010032,T001916,P046,1,64.99,0.0
I0010033,T001917,P039,1,209.99,0.0
I0010034,T001917,P041,1,51.99,0.0
I0010035,T001917,P006,1,21.99,0.0
I0010036,T001918,P020,1,26.99,0.0
I0010037,T001918,P006,1,21.99,0.0
I0010038,T001918,P009,1,32.99,0.0
I0010039,T001918,P023,1,22.99,0.0
I0010040,T001918,P036,1,56.99,0.0
I0010041,T001918,P028,1,56.99,0.0
I0010042,T001918,P048,1,39.99,0.0
I0010043,T001918,P003,1,74.99,0.0
I0010044,T001918,P034,1,21.99,0.0
I0010045,T001918,P026,1,94.99,0.0
I0010046,T001919,P011,1,109.99,0.0
I0010047,T001919,P025,1,41.99,0.0
I0010048,T001919,P006,2,21.99,0.0
I0010049,T001919,P033,1,64.99,0.0
I0010050,T001919,P026,1,94.99,0.0
I0010051,T001919,P013,1,79.99,0.0
I0010052,T001919,P029,1,79.99,0.0
I0010053,T001919,P021,1,47.99,0.0
I0010054,T001919,P014,1,41.99,0.0
I0010055,T001919,P015,1,19.99,0.0
I0010056,T001920,P007,1,18.99,0.0
I0010057,T001920,P009,1,32.99,0.0
I0010058,T001920,P002,1,37.99,0.0
I0010059,T001920,P037,1,62.99,0.0
I0010060,T001920,P048,1,39.99,0.0
I0010061,T001921,P026,1,94.99,0.0
I0010062,T001921,P023,1,22.99,0.0
I0010063,T001921,P014,1,41.99,0.0
I0010064,T001922,P008,1,17.99,0.0
I0010065,T001922,P006,1,21.99,0.0
I0010066,T001922,P025,1,41.99,0.0
I0010067,T001923,P004,1,54.99,0.0
I0010068,T001923,P007,2,18.99,0.0
I0010069,T001923,P032,1,32.99,0.0
I0010070,T001923,P025,1,41.99,0.0
I0010071,T001924,P033,1,64.99,0.0
I0010072,T001924,P027,1,99.99,0.0
I0010073,T001924,P047,1,149.99,0.0
I0010074,T001924,P017,1,42.99,0.0
I0010075,T001924,P008,2,17.99,0.0
I0010076,T001924,P019,1,94.99,0.0
I0010077,T001925,P005,1,52.99,0.0
I0010078,T001925,P039,2,209.99,0.0
I0010079,T001925,P024,2,32.99,0.0
I0010080,T001925,P016,1,32.99,0.0
I0010081,T001925,P010,2,16.99,0.0
I0010082,T001925,P015,2,19.99,0.0
I0010083,T001925,P032,1,32.99,0.0
I0010084,T001925,P012,1,54.99,0.0
I0010085,T001925,P008,1,17.99,0.0
I0010086,T001925,P033,1,64.99,0.0
I0010087,T001925,P017,1,42.99,0.0
I0010088,T001926,P029,1,79.99,0.0
I0010089,T001926,P006,1,21.99,0.0
I0010090,T001926,P027,1,99.99,0.0
I0010091,T001927,P017,1,42.99,0.0
I0010092,T001927,P021,1,47.99,0.0
I0010093,T001927,P039,1,209.99,0.0
I0010094,T001928,P003,1,74.99,0.0
I0010095,T001929,P005,1,52.99,0.0
I0010096,T001929,P037,1,62.99,0.0
I0010097,T001929,P016,1,32.99,0.0
I0010098,T001929,P046,1,64.99,0.0
I0010099,T001930,P009,1,32.99,0.0
I0010100,T001930,P003,1,74.99,0.0
I0010101,T001930,P033,1,64.99,0.0
I0010102,T001931,P028,3,56.99,0.0
I0010103,T001931,P007,1,18.99,0.0
I0010104,T001931,P018,1,56.99,0.0
I0010105,T001931,P029,1,79.99,0.0
I0010106,T001931,P025,1,41.99,0.0
I0010107,T001931,P020,4,26.99,0.0
I0010108,T001931,P002,1,37.99,0.0
I0010109,T001931,P009,1,32.99,0.0
I0010110,T001931,P034,1,21.99,0.0
I0010111,T001931,P001,1,39.99,0.0
I0010112,T001931,P014,1,41.99,0.0
I0010113,T001931,P016,1,32.99,0.0
I0010114,T001931,P011,1,109.99,0.0
I0010115,T001932,P021,2,47.99,0.0
I0010116,T001932,P039,1,209.99,0.0
I0010117,T001932,P044,1,39.99,0.0
I0010118,T001932,P017,1,42.99,0.0
I0010119,T001932,P007,2,18.99,0.0
I0010120,T001932,P009,1,32.99,0.0
I0010121,T001932,P046,1,64.99,0.0
I0010122,T001932,P029,1,79.99,0.0
I0010123,T001933,P005,1,52.99,0.0
I0010124,T001933,P009,1,32.99,0.0
I0010125,T001933,P008,1,17.99,0.0
I0010126,T001933,P004,1,54.99,0.0
I0010127,T001933,P016,1,32.99,0.0
I0010128,T001933,P007,1,18.99,0.0
I0010129,T001933,P031,1,41.99,0.0
I0010130,T001933,P039,1,209.99,0.0
I0010131,T001934,P036,1,56.99,0.0
I0010132,T001934,P004,1,54.99,0.0
I0010133,T001934,P030,1,139.99,0.0
I0010134,T001934,P010,1,16.99,0.0
I0010135,T001934,P042,1,79.99,0.0
I0010136,T001935,P048,1,39.99,0.0
I0010137,T001936,P011,1,109.99,0.0
I0010138,T001936,P017,1,42.99,0.0
I0010139,T001936,P019,1,94.99,0.0
I0010140,T001936,P021,1,47.99,0.0
I0010141,T001936,P045,1,119.99,0.0
I0010142,T001937,P023,1,22.99,0.0
I0010143,T001937,P012,1,54.99,0.0
I0010144,T001937,P047,1,149.99,0.0
I0010145,T001937,P015,1,19.99,0.0
I0010146,T001937,P034,1,21.99,0.0
I0010147,T001937,P030,1,139.99,0.0
I0010148,T001938,P030,1,139.99,0.0
I0010149,T001938,P024,1,32.99,0.0
I0010150,T001938,P029,2,79.99,0.0
I0010151,T001938,P045,1,119.99,0.0
I0010152,T001938,P025,1,41.99,0.0
I0010153,T001939,P010,1,16.99,0.0
I0010154,T001939,P008,1,17.99,0.0
I0010155,T001939,P017,1,42.99,0.0
I0010156,T001940,P026,1,94.99,0.0
I0010157,T001940,P005,1,52.99,0.0
I0010158,T001941,P037,1,62.99,0.0
I0010159,T001941,P005,1,52.99,0.0
I0010160,T001941,P020,1,26.99,0.0
I0010161,T001942,P007,1,18.99,0.0
I0010162,T001942,P009,1,32.99,0.0
I0010163,T001943,P005,1,52.99,0.0
I0010164,T001943,P009,1,32.99,0.0
I0010165,T001943,P007,1,18.99,0.0
I0010166,T001943,P046,1,64.99,0.0
I0010167,T001943,P008,2,17.99,0.0
I0010168,T001943,P040,1,41.99,0.0
I0010169,T001943,P001,1,39.99,0.0
I0010170,T001943,P004,1,54.99,0.0
I0010171,T001943,P013,1,79.99,0.0
I0010172,T001943,P034,1,21.99,0.0
I0010173,T001943,P021,1,47.99,0.0
I0010174,T001944,P002,1,37.99,0.0
I0010175,T001944,P048,1,39.99,0.0
I0010176,T001945,P002,1,37.99,0.0
I0010177,T001945,P023,1,22.99,0.0
I0010178,T001945,P022,1,18.99,0.0
I0010179,T001945,P015,1,19.99,0.0
I0010180,T001945,P025,1,41.99,0.0
I0010181,T001945,P012,1,54.99,0.0
I0010182,T001946,P020,1,26.99,0.0
I0010183,T001946,P019,1,94.99,0.0
I0010184,T001946,P003,1,74.99,0.0
I0010185,T001947,P010,1,16.99,0.0
I0010186,T001948,P012,1,54.99,0.0
I0010187,T001948,P009,1,32.99,0.0
I0010188,T001949,P003,3,74.99,0.0
I0010189,T001949,P010,2,16.99,0.0
I0010190,T001949,P029,1,79.99,0.0
I0010191,T001949,P020,1,26.99,0.0
I0010192,T001950,P048,1,39.99,0.0
I0010193,T001950,P005,1,52.99,0.0
I0010194,T001951,P020,1,26.99,0.0
I0010195,T001951,P012,1,54.99,0.0
I0010196,T001951,P048,1,39.99,0.0
I0010197,T001951,P007,1,18.99,0.0
I0010198,T001952,P021,1,47.99,0.0
I0010199,T001952,P048,1,39.99,0.0
I0010200,T001952,P015,1,19.99,0.0
I0010201,T001952,P019,2,94.99,0.0
I0010202,T001953,P029,1,79.99,0.0
I0010203,T001953,P009,1,32.99,0.0
I0010204,T001953,P010,2,16.99,0.0
I0010205,T001953,P002,1,37.99,0.0
I0010206,T001953,P018,1,56.99,0.0
I0010207,T001954,P028,1,56.99,0.0
I0010208,T001954,P005,1,52.99,0.0
I0010209,T001955,P025,1,41.99,0.0
I0010210,T001955,P012,1,54.99,0.0
I0010211,T001955,P047,1,149.99,0.0
I0010212,T001955,P014,1,41.99,0.0
I0010213,T001955,P011,1,109.99,0.0
I0010214,T001956,P020,1,26.99,0.0
I0010215,T001956,P008,1,17.99,0.0
I0010216,T001956,P009,1,32.99,0.0
I0010217,T001956,P048,1,39.99,0.0
I0010218,T001956,P002,1,37.99,0.0
I0010219,T001956,P012,2,54.99,0.0
I0010220,T001956,P046,1,64.99,0.0
I0010221,T001956,P011,1,109.99,0.0
I0010222,T001956,P004,1,54.99,0.0
I0010223,T001956,P035,1,14.99,0.0
I0010224,T001956,P001,1,39.99,0.0
I0010225,T001957,P019,2,94.99,0.0
I0010226,T001957,P018,1,56.99,0.0
I0010227,T001957,P002,1,37.99,0.0
I0010228,T001957,P004,1,54.99,0.0
I0010229,T001957,P009,1,32.99,0.0
I0010230,T001957,P021,1,47.99,0.0
I0010231,T001958,P001,1,39.99,0.0
I0010232,T001958,P014,1,41.99,0.0
I0010233,T001958,P035,1,14.99,0.0
I0010234,T001958,P004,1,54.99,0.0
I0010235,T001958,P002,1,37.99,0.0
I0010236,T001958,P011,2,109.99,0.0
I0010237,T001958,P007,2,18.99,0.0
I0010238,T001958,P032,1,32.99,0.0
I0010239,T001959,P024,2,32.99,0.0
I0010240,T001959,P004,1,54.99,0.0
I0010241,T001959,P016,1,32.99,0.0
I0010242,T001959,P048,1,39.99,0.0
I0010243,T001959,P047,2,149.99,0.0
I0010244,T001959,P002,1,37.99,0.0
I0010245,T001959,P018,1,56.99,0.0
I0010246,T001959,P017,1,42.99,0.0
I0010247,T001960,P038,1,51.99,0.0
I0010248,T001960,P017,1,42.99,0.0
I0010249,T001960,P007,2,18.99,0.0
I0010250,T001960,P033,1,64.99,0.0
I0010251,T001960,P002,2,37.99,0.0
I0010252,T001960,P018,1,56.99,0.0
I0010253,T001960,P006,1,21.99,0.0
I0010254,T001960,P010,2,16.99,0.0
I0010255,T001960,P009,1,32.99,0.0
I0010256,T001960,P020,1,26.99,0.0
I0010257,T001961,P039,1,209.99,0.0
I0010258,T001961,P012,1,54.99,0.0
I0010259,T001961,P024,1,32.99,0.0
I0010260,T001961,P011,1,109.99,0.0
I0010261,T001961,P029,1,79.99,0.0
I0010262,T001962,P004,1,54.99,0.0
I0010263,T001962,P044,1,39.99,0.0
I0010264,T001962,P022,1,18.99,0.0
I0010265,T001962,P013,1,79.99,0.0
I0010266,T001963,P003,1,74.99,0.0
I0010267,T001963,P039,1,209.99,0.0
I0010268,T001964,P028,1,56.99,0.0
I0010269,T001964,P023,1,22.99,0.0
I0010270,T001964,P001,1,39.99,0.0
I0010271,T001965,P037,1,62.99,0.0
I0010272,T001965,P046,1,64.99,0.0
I0010273,T001966,P003,1,74.99,0.0
I0010274,T001966,P008,1,17.99,0.0
I0010275,T001967,P020,1,26.99,0.0
I0010276,T001967,P001,3,39.99,0.0
I0010277,T001967,P041,1,51.99,0.0
I0010278,T001967,P040,1,41.99,0.0
I0010279,T001967,P039,1,209.99,0.0
I0010280,T001967,P013,1,79.99,0.0
I0010281,T001967,P045,1,119.99,0.0
I0010282,T001967,P019,1,94.99,0.0
I0010283,T001967,P016,1,32.99,0.0
I0010284,T001968,P046,1,64.99,0.0
