transaction_id,store_id,customer_id,transaction_date,payment_method
T002426,S028,C01346,2024-05-27 10:32:00,Cash
T002427,S030,C02706,2024-05-27 16:12:00,Card
T002428,S031,C02536,2024-05-27 14:04:00,Card
T002429,S035,C01623,2024-05-27 13:50:00,Cash
T002430,S036,C00872,2024-05-27 17:26:00,EFT
T002431,S042,C02698,2024-05-27 11:29:00,Card
T002432,S045,,2024-05-27 17:46:00,Card
T002433,S005,C00936,2024-05-28 09:41:00,Cash
T002434,S006,C01182,2024-05-28 18:33:00,Card
T002435,S007,C02687,2024-05-28 12:16:00,Card
T002436,S008,C02476,2024-05-28 14:51:00,Card
T002437,S010,C01893,2024-05-28 14:42:00,Cash
T002438,S011,,2024-05-28 11:00:00,Card
T002439,S012,C00317,2024-05-28 12:27:00,Cash
T002440,S021,C02078,2024-05-28 12:36:00,Cash
T002441,S022,C00876,2024-05-28 16:05:00,Card
T002442,S025,,2024-05-28 15:52:00,SnapScan
T002443,S027,,2024-05-28 14:48:00,Card
T002444,S032,,2024-05-28 13:50:00,Cash
T002445,S035,C00298,2024-05-28 16:45:00,Cash
T002446,S036,,2024-05-28 15:12:00,Card
T002447,S037,C00999,2024-05-28 16:36:00,Card
T002448,S044,,2024-05-28 20:51:00,Cash
T002449,S045,C01117,2024-05-28 14:35:00,Card
T002450,S001,,2024-05-29 10:54:00,Cash
T002451,S002,C00727,2024-05-29 14:16:00,Card
T002452,S003,,2024-05-29 14:47:00,Cash
T002453,S005,C00291,2024-05-29 13:28:00,Cash
T002454,S006,C01071,2024-05-29 08:59:00,EFT
T002455,S010,C01449,2024-05-29 13:05:00,EFT
T002456,S011,,2024-05-29 11:41:00,SnapScan
T002457,S012,C00315,2024-05-29 20:29:00,Card
T002458,S013,C01586,2024-05-29 14:48:00,Cash
T002459,S014,,2024-05-29 15:53:00,SnapScan
T002460,S015,,2024-05-29 10:22:00,EFT
T002461,S016,C01708,2024-05-29 16:43:00,Cash
T002462,S018,,2024-05-29 16:54:00,Cash
T002463,S022,C01247,2024-05-29 19:00:00,Cash
T002464,S025,,2024-05-29 15:07:00,Cash
T002465,S026,C01425,2024-05-29 18:00:00,EFT
T002466,S028,,2024-05-29 11:32:00,Cash
T002467,S029,C02355,2024-05-29 18:52:00,Cash
T002468,S041,,2024-05-29 16:22:00,Cash
T002469,S043,,2024-05-29 17:43:00,Card
T002470,S044,,2024-05-29 12:46:00,Card
T002471,S004,,2024-05-30 12:15:00,EFT
T002472,S005,,2024-05-30 13:00:00,Card
T002473,S007,,2024-05-30 17:36:00,Card
T002474,S008,,2024-05-30 15:50:00,Card
T002475,S009,,2024-05-30 18:14:00,Cash
T002476,S010,C02081,2024-05-30 12:32:00,Card
T002477,S011,,2024-05-30 14:19:00,Card
T002478,S018,,2024-05-30 08:31:00,Card
T002479,S025,C01484,2024-05-30 17:34:00,EFT
T002480,S026,C00553,2024-05-30 13:36:00,EFT
T002481,S028,,2024-05-30 17:35:00,Cash
T002482,S029,C00168,2024-05-30 15:14:00,EFT
T002483,S031,C01333,2024-05-30 13:05:00,Card
T002484,S035,,2024-05-30 12:14:00,Card
T002485,S036,C00080,2024-05-30 19:48:00,Cash
T002486,S037,C00919,2024-05-30 15:38:00,Card
T002487,S038,C01816,2024-05-30 16:35:00,Cash
T002488,S001,C01683,2024-05-31 16:59:00,Card
T002489,S005,C02111,2024-05-31 14:49:00,Card
T002490,S006,C00288,2024-05-31 14:02:00,Card
T002491,S009,C01435,2024-05-31 11:21:00,EFT
T002492,S010,,2024-05-31 12:49:00,EFT
T002493,S011,C02793,2024-05-31 09:04:00,Card
T002494,S012,C00182,2024-05-31 18:19:00,Card
T002495,S013,,2024-05-31 11:30:00,Card
T002496,S014,C02323,2024-05-31 20:52:00,Card
T002497,S017,C01901,2024-05-31 16:40:00,Card
T002498,S018,C02038,2024-05-31 20:48:00,Card
T002499,S020,C02751,2024-05-31 17:04:00,SnapScan
T002500,S025,C00125,2024-05-31 15:38:00,Card
T002501,S026,C00041,2024-05-31 17:44:00,Cash
T002502,S028,,2024-05-31 09:35:00,Card
T002503,S029,,2024-05-31 10:48:00,Card
T002504,S031,,2024-05-31 10:54:00,Card
T002505,S037,,2024-05-31 13:38:00,Card
T002506,S038,C01289,2024-05-31 14:50:00,Cash
T002507,S039,,2024-05-31 13:46:00,Card
T002508,S041,C01272,2024-05-31 15:40:00,EFT
T002509,S044,,2024-05-31 15:45:00,Cash
T002510,S045,C01330,2024-05-31 14:25:00,Card
T002511,S001,C01824,2024-06-01 13:49:00,Card
T002512,S004,C02798,2024-06-01 08:33:00,Card
T002513,S005,C01090,2024-06-01 15:41:00,Card
T002514,S007,,2024-06-01 17:24:00,SnapScan
T002515,S009,,2024-06-01 14:52:00,Cash
T002516,S010,,2024-06-01 12:36:00,Cash
T002517,S011,,2024-06-01 15:10:00,Cash
T002518,S013,,2024-06-01 13:54:00,Cash
T002519,S014,,2024-06-01 13:58:00,Card
T002520,S015,C02181,2024-06-01 15:07:00,Cash
T002521,S025,,2024-06-01 10:27:00,Card
T002522,S027,,2024-06-01 15:01:00,Card
T002523,S028,,2024-06-01 10:10:00,Cash
T002524,S029,,2024-06-01 18:01:00,Card
T002525,S031,C02628,2024-06-01 14:46:00,SnapScan
T002526,S032,,2024-06-01 16:44:00,Card
T002527,S034,C00975,2024-06-01 18:05:00,Cash
T002528,S035,C00026,2024-06-01 14:08:00,EFT
T002529,S036,C00400,2024-06-01 15:50:00,Card
T002530,S037,,2024-06-01 12:01:00,Card
T002531,S040,,2024-06-01 20:40:00,EFT
T002532,S042,,2024-06-01 13:34:00,Card
T002533,S045,,2024-06-01 15:12:00,EFT
T002534,S002,C01610,2024-06-02 15:13:00,Cash
T002535,S003,C00893,2024-06-02 15:11:00,Card
T002536,S007,,2024-06-02 16:26:00,Cash
T002537,S009,C00971,2024-06-02 15:00:00,Card
T002538,S010,,2024-06-02 13:27:00,Card
T002539,S011,C02933,2024-06-02 14:23:00,Card
T002540,S013,,2024-06-02 10:32:00,EFT
T002541,S016,,2024-06-02 18:47:00,Cash
T002542,S022,C00775,2024-06-02 19:50:00,Card
T002543,S023,C00468,2024-06-02 16:18:00,Card
T002544,S024,C00046,2024-06-02 10:58:00,Cash
T002545,S025,C00513,2024-06-02 13:31:00,Card
T002546,S026,C01378,2024-06-02 12:06:00,SnapScan
T002547,S028,,2024-06-02 17:07:00,EFT
T002548,S029,,2024-06-02 12:10:00,Card
T002549,S030,,2024-06-02 10:46:00,Card
T002550,S032,C01483,2024-06-02 15:08:00,Card
T002551,S034,C01478,2024-06-02 13:05:00,Cash
T002552,S037,C00178,2024-06-02 18:46:00,Cash
T002553,S038,,2024-06-02 18:20:00,Cash
T002554,S005,C00704,2024-06-03 09:32:00,Card
T002555,S006,C02228,2024-06-03 13:03:00,Card
T002556,S009,C00309,2024-06-03 14:07:00,Cash
T002557,S012,,2024-06-03 16:47:00,EFT
T002558,S013,C01480,2024-06-03 14:28:00,EFT
T002559,S016,,2024-06-03 19:43:00,Card
T002560,S022,,2024-06-03 13:13:00,Card
T002561,S023,,2024-06-03 19:54:00,Card
T002562,S024,C01381,2024-06-03 14:22:00,Card
T002563,S026,C01300,2024-06-03 15:59:00,Card
T002564,S030,C02622,2024-06-03 20:25:00,Card
T002565,S032,C00685,2024-06-03 08:11:00,EFT
T002566,S035,,2024-06-03 18:17:00,Card
T002567,S040,C00705,2024-06-03 14:33:00,Card
T002568,S044,C02624,2024-06-03 13:40:00,Cash
T002569,S045,C00196,2024-06-03 13:14:00,Cash
T002570,S003,C02775,2024-06-04 20:34:00,Card
T002571,S005,,2024-06-04 14:21:00,Cash
T002572,S007,C00894,2024-06-04 17:44:00,Card
T002573,S010,,2024-06-04 16:40:00,Card
T002574,S011,C02179,2024-06-04 12:38:00,Card
T002575,S016,C02441,2024-06-04 13:13:00,Card
T002576,S018,C01246,2024-06-04 15:25:00,Cash
T002577,S024,,2024-06-04 15:27:00,Card
T002578,S025,,2024-06-04 12:10:00,Card
T002579,S026,C02633,2024-06-04 18:56:00,Card
T002580,S033,C02005,2024-06-04 18:42:00,Cash
T002581,S035,C02702,2024-06-04 14:35:00,Card
T002582,S036,C01923,2024-06-04 12:49:00,Cash
T002583,S042,C01399,2024-06-04 12:20:00,Cash
T002584,S043,C02707,2024-06-04 10:00:00,EFT
T002585,S002,C02099,2024-06-05 11:33:00,Card
T002586,S005,C02126,2024-06-05 17:01:00,Card
T002587,S006,,2024-06-05 17:38:00,Card
T002588,S010,C01318,2024-06-05 10:38:00,Cash
T002589,S013,C01954,2024-06-05 13:59:00,SnapScan
T002590,S014,C01273,2024-06-05 15:00:00,Card
T002591,S015,,2024-06-05 11:43:00,Cash
T002592,S017,C01838,2024-06-05 13:03:00,Card
T002593,S020,,2024-06-05 10:42:00,Card
T002594,S025,C00254,2024-06-05 18:52:00,Card
T002595,S027,,2024-06-05 14:57:00,SnapScan
T002596,S033,C00361,2024-06-05 15:53:00,Cash
T002597,S034,C00999,2024-06-05 19:25:00,Card
T002598,S035,C02712,2024-06-05 12:52:00,Cash
T002599,S037,C01110,2024-06-05 11:09:00,Card
T002600,S040,C01939,2024-06-05 16:09:00,Card
T002601,S042,C02291,2024-06-05 12:37:00,Card
T002602,S045,C01514,2024-06-05 15:48:00,Card
T002603,S001,,2024-06-06 15:05:00,Card
T002604,S003,,2024-06-06 19:40:00,Card
T002605,S004,C00611,2024-06-06 11:49:00,Cash
T002606,S007,,2024-06-06 12:45:00,Cash
T002607,S012,C01823,2024-06-06 14:11:00,Cash
T002608,S016,,2024-06-06 16:04:00,Cash
T002609,S023,,2024-06-06 15:41:00,Cash
T002610,S029,,2024-06-06 14:40:00,Card
T002611,S035,,2024-06-06 14:36:00,Card
T002612,S036,,2024-06-06 20:38:00,Card
T002613,S037,,2024-06-06 09:08:00,Card
T002614,S038,,2024-06-06 18:26:00,EFT
T002615,S039,C02449,2024-06-06 09:29:00,Card
T002616,S044,C01747,2024-06-06 12:20:00,Card
T002617,S045,C00841,2024-06-06 14:08:00,Card
T002618,S006,,2024-06-07 17:20:00,Card
T002619,S007,C00667,2024-06-07 12:09:00,EFT
T002620,S011,,2024-06-07 15:23:00,Card
T002621,S012,C02773,2024-06-07 17:35:00,Card
T002622,S023,C01685,2024-06-07 12:46:00,EFT
T002623,S025,C01881,2024-06-07 17:35:00,Card
T002624,S027,C01317,2024-06-07 18:46:00,Cash
T002625,S028,,2024-06-07 19:44:00,Card
T002626,S029,C00210,2024-06-07 08:06:00,Card
T002627,S032,,2024-06-07 14:14:00,Cash
T002628,S035,C00292,2024-06-07 11:05:00,Card
T002629,S036,C01645,2024-06-07 13:49:00,Card
T002630,S040,C01027,2024-06-07 15:14:00,Card
T002631,S042,C01071,2024-06-07 12:40:00,Cash
T002632,S045,C02015,2024-06-07 12:05:00,Card
T002633,S002,C01546,2024-06-08 08:21:00,Card
T002634,S004,C01009,2024-06-08 16:23:00,Cash
T002635,S006,C02697,2024-06-08 14:27:00,Cash
T002636,S007,,2024-06-08 13:34:00,EFT
T002637,S009,,2024-06-08 14:48:00,Card
T002638,S011,C01346,2024-06-08 10:11:00,SnapScan
T002639,S014,,2024-06-08 13:34:00,EFT
T002640,S015,C01844,2024-06-08 09:12:00,Card
T002641,S018,,2024-06-08 12:00:00,Card
T002642,S020,,2024-06-08 13:16:00,Cash
T002643,S021,,2024-06-08 16:47:00,Card
T002644,S023,C02818,2024-06-08 15:24:00,Card
T002645,S025,C02459,2024-06-08 19:30:00,Card
T002646,S027,C01442,2024-06-08 18:38:00,Card
T002647,S028,C01823,2024-06-08 13:53:00,Card
T002648,S029,,2024-06-08 18:30:00,Cash
T002649,S031,,2024-06-08 12:10:00,Card
T002650,S032,C00770,2024-06-08 14:11:00,Card
T002651,S033,C02081,2024-06-08 20:04:00,Card
T002652,S034,C02519,2024-06-08 14:16:00,SnapScan
T002653,S036,C00499,2024-06-08 09:29:00,Card
T002654,S037,C02767,2024-06-08 17:39:00,Cash
T002655,S040,C01803,2024-06-08 17:59:00,Cash
T002656,S045,C00573,2024-06-08 18:01:00,Cash
T002657,S002,C00869,2024-06-09 20:02:00,Card
T002658,S004,C00244,2024-06-09 15:08:00,Card
T002659,S005,,2024-06-09 14:57:00,Cash
T002660,S006,C00775,2024-06-09 10:17:00,SnapScan
T002661,S007,,2024-06-09 18:19:00,Card
T002662,S009,C02417,2024-06-09 10:12:00,Cash
T002663,S010,C01691,2024-06-09 13:11:00,Cash
T002664,S011,C00355,2024-06-09 15:41:00,SnapScan
T002665,S012,,2024-06-09 13:30:00,Cash
T002666,S013,,2024-06-09 12:55:00,Card
T002667,S014,C01834,2024-06-09 16:50:00,Cash
T002668,S015,C00184,2024-06-09 19:29:00,Cash
T002669,S016,,2024-06-09 19:09:00,Card
T002670,S022,,2024-06-09 10:35:00,Card
T002671,S025,C02812,2024-06-09 16:21:00,Card
T002672,S026,,2024-06-09 12:55:00,Cash
T002673,S035,C01995,2024-06-09 16:12:00,Card
T002674,S036,C00976,2024-06-09 20:04:00,Card
T002675,S040,C00105,2024-06-09 15:37:00,Card
T002676,S042,C01576,2024-06-09 12:32:00,EFT
T002677,S044,C00204,2024-06-09 14:54:00,Cash
T002678,S001,,2024-06-10 17:53:00,Card
T002679,S005,C02694,2024-06-10 17:32:00,Card
T002680,S010,,2024-06-10 13:04:00,Card
T002681,S012,C00280,2024-06-10 20:38:00,Card
T002682,S013,,2024-06-10 14:29:00,EFT
T002683,S016,C01703,2024-06-10 10:50:00,Card
T002684,S019,,2024-06-10 18:40:00,Card
T002685,S020,,2024-06-10 14:34:00,Card
T002686,S025,C02754,2024-06-10 18:12:00,Card
T002687,S026,,2024-06-10 19:56:00,Card
T002688,S028,C02324,2024-06-10 19:07:00,Card
T002689,S031,C01951,2024-06-10 13:25:00,Card
T002690,S033,,2024-06-10 12:41:00,Card
T002691,S038,,2024-06-10 14:51:00,Cash
T002692,S006,,2024-06-11 13:10:00,Cash
T002693,S009,,2024-06-11 18:31:00,Cash
T002694,S011,C00705,2024-06-11 15:09:00,Card
T002695,S025,C02437,2024-06-11 12:18:00,Card
T002696,S033,,2024-06-11 13:33:00,Card
T002697,S034,,2024-06-11 12:32:00,Cash
T002698,S040,C02485,2024-06-11 12:34:00,Cash
T002699,S041,,2024-06-11 20:47:00,Cash
T002700,S042,,2024-06-11 16:20:00,Card
T002701,S004,C01487,2024-06-12 16:41:00,Cash
T002702,S007,,2024-06-12 17:08:00,Cash
T002703,S009,,2024-06-12 12:53:00,Card
T002704,S011,,2024-06-12 08:02:00,Cash
T002705,S012,C00479,2024-06-12 14:05:00,Card
T002706,S015,C02106,2024-06-12 13:43:00,Cash
T002707,S022,,2024-06-12 16:39:00,Cash
T002708,S023,C00021,2024-06-12 11:04:00,Card
T002709,S026,,2024-06-12 13:04:00,Card
T002710,S029,C02175,2024-06-12 18:43:00,EFT
T002711,S035,C02736,2024-06-12 15:52:00,Card
T002712,S044,C02194,2024-06-12 10:28:00,Cash
T002713,S004,,2024-06-13 16:49:00,Card
T002714,S011,,2024-06-13 09:50:00,Card
T002715,S014,C00583,2024-06-13 18:12:00,EFT
T002716,S015,C02711,2024-06-13 14:21:00,Card
T002717,S016,,2024-06-13 14:34:00,Cash
T002718,S017,C00625,2024-06-13 16:01:00,EFT
T002719,S020,C02784,2024-06-13 16:50:00,Card
T002720,S022,C02623,2024-06-13 14:07:00,Cash
T002721,S026,,2024-06-13 15:41:00,Card
T002722,S031,C00625,2024-06-13 12:17:00,Cash
T002723,S032,,2024-06-13 18:45:00,Card
T002724,S034,,2024-06-13 15:09:00,Card
T002725,S038,C02509,2024-06-13 14:46:00,Card
T002726,S042,C01207,2024-06-13 15:28:00,Cash
T002727,S004,C00117,2024-06-14 11:54:00,Cash
T002728,S010,C00379,2024-06-14 14:11:00,Card
T002729,S016,C01728,2024-06-14 19:48:00,Cash
T002730,S019,C01659,2024-06-14 13:13:00,Cash
T002731,S023,,2024-06-14 18:17:00,Cash
T002732,S028,,2024-06-14 19:29:00,Card
T002733,S031,,2024-06-14 17:04:00,Card
T002734,S032,C01428,2024-06-14 13:40:00,Card
T002735,S035,C01199,2024-06-14 10:04:00,Card
T002736,S037,,2024-06-14 17:03:00,Card
T002737,S044,C01180,2024-06-14 11:52:00,EFT
T002738,S002,C02218,2024-06-15 10:07:00,Cash
T002739,S003,C00216,2024-06-15 16:56:00,EFT
T002740,S004,C01768,2024-06-15 14:28:00,Cash
T002741,S007,,2024-06-15 13:58:00,SnapScan
T002742,S009,C00361,2024-06-15 11:02:00,SnapScan
T002743,S010,C00707,2024-06-15 08:24:00,Card
T002744,S011,C01313,2024-06-15 09:35:00,EFT
T002745,S012,,2024-06-15 12:34:00,Card
T002746,S013,C01679,2024-06-15 11:28:00,EFT
T002747,S015,C02905,2024-06-15 11:00:00,Card
T002748,S019,C01850,2024-06-15 17:52:00,Card
T002749,S025,C01449,2024-06-15 11:12:00,Card
T002750,S027,,2024-06-15 15:58:00,EFT
T002751,S028,,2024-06-15 15:10:00,Card
T002752,S029,,2024-06-15 16:23:00,Card
T002753,S034,,2024-06-15 14:19:00,Card
T002754,S036,C02415,2024-06-15 12:01:00,Card
T002755,S037,C01911,2024-06-15 13:32:00,Card
T002756,S038,,2024-06-15 12:47:00,Cash
T002757,S045,C02612,2024-06-15 17:33:00,Card
T002758,S007,,2024-06-16 16:21:00,Cash
T002759,S010,C00420,2024-06-16 18:06:00,Card
T002760,S011,,2024-06-16 18:45:00,Cash
T002761,S012,,2024-06-16 16:21:00,Card
T002762,S013,C01068,2024-06-16 15:27:00,Card
T002763,S014,,2024-06-16 18:59:00,Card
T002764,S015,,2024-06-16 18:48:00,Card
T002765,S016,,2024-06-16 19:37:00,Card
T002766,S017,,2024-06-16 19:27:00,Card
T002767,S018,,2024-06-16 13:47:00,EFT
T002768,S019,C00437,2024-06-16 16:21:00,Card
T002769,S020,,2024-06-16 12:01:00,Card
T002770,S025,,2024-06-16 14:44:00,Card
T002771,S026,C00862,2024-06-16 17:57:00,Card
T002772,S027,C00260,2024-06-16 12:17:00,Card
T002773,S028,C01563,2024-06-16 18:00:00,Cash
T002774,S030,C01189,2024-06-16 12:46:00,Cash
T002775,S032,C00480,2024-06-16 12:08:00,Card
T002776,S033,C00580,2024-06-16 18:48:00,Card
T002777,S035,,2024-06-16 16:00:00,Card
T002778,S040,C02072,2024-06-16 10:09:00,Card
T002779,S042,,2024-06-16 11:48:00,Cash
T002780,S044,C02648,2024-06-16 10:27:00,Cash
T002781,S045,C01856,2024-06-16 14:11:00,Card
T002782,S002,,2024-06-17 18:41:00,Card
T002783,S004,,2024-06-17 12:07:00,EFT
T002784,S010,C00147,2024-06-17 14:00:00,Cash
T002785,S012,,2024-06-17 15:02:00,EFT
T002786,S016,C01189,2024-06-17 14:01:00,Card
T002787,S017,C02587,2024-06-17 10:56:00,Card
T002788,S025,C01793,2024-06-17 15:33:00,Card
T002789,S033,C00853,2024-06-17 15:52:00,Card
T002790,S035,,2024-06-17 15:09:00,Card
T002791,S037,,2024-06-17 11:33:00,EFT
T002792,S045,C02325,2024-06-17 13:57:00,Card
T002793,S009,,2024-06-18 15:24:00,Cash
T002794,S010,,2024-06-18 10:12:00,Card
T002795,S011,,2024-06-18 10:08:00,Card
T002796,S018,C01974,2024-06-18 15:34:00,SnapScan
T002797,S019,C00425,2024-06-18 09:11:00,SnapScan
T002798,S025,C00511,2024-06-18 14:16:00,Card
T002799,S027,C01171,2024-06-18 14:08:00,Card
T002800,S029,C00317,2024-06-18 12:39:00,Cash
T002801,S035,,2024-06-18 11:52:00,Card
T002802,S036,C00356,2024-06-18 14:41:00,Card
T002803,S037,C00190,2024-06-18 19:53:00,Cash
T002804,S039,C02530,2024-06-18 16:50:00,EFT
T002805,S041,C01725,2024-06-18 15:09:00,Card
T002806,S043,C00623,2024-06-18 20:21:00,Cash
T002807,S002,C02955,2024-06-19 15:25:00,Card
T002808,S004,C02341,2024-06-19 19:41:00,Cash
T002809,S011,,2024-06-19 15:56:00,Card
T002810,S015,,2024-06-19 13:05:00,Cash
T002811,S018,C00943,2024-06-19 11:43:00,Card
T002812,S020,,2024-06-19 10:14:00,Card
T002813,S025,,2024-06-19 20:17:00,Cash
T002814,S026,C01072,2024-06-19 13:47:00,Card
T002815,S034,C02446,2024-06-19 15:19:00,Card
T002816,S035,,2024-06-19 10:08:00,Card
T002817,S041,,2024-06-19 12:58:00,Card
T002818,S044,,2024-06-19 16:24:00,Cash
T002819,S045,C02577,2024-06-19 15:02:00,Card
T002820,S002,C02530,2024-06-20 15:35:00,Card
T002821,S004,C01421,2024-06-20 15:10:00,Card
T002822,S007,,2024-06-20 19:48:00,Card
T002823,S010,,2024-06-20 11:29:00,Card
T002824,S011,C01403,2024-06-20 14:15:00,Cash
T002825,S012,C00487,2024-06-20 17:24:00,Card
T002826,S013,C01207,2024-06-20 15:27:00,Cash
T002827,S018,C00177,2024-06-20 12:06:00,Card
T002828,S022,,2024-06-20 08:53:00,Card
T002829,S024,C01456,2024-06-20 12:15:00,Cash
T002830,S025,C00658,2024-06-20 19:45:00,Cash
T002831,S026,,2024-06-20 16:52:00,Cash
T002832,S027,,2024-06-20 15:40:00,Card
T002833,S030,C00396,2024-06-20 15:39:00,Cash
T002834,S035,,2024-06-20 17:22:00,Card
T002835,S037,C00962,2024-06-20 14:05:00,Cash
T002836,S043,,2024-06-20 08:42:00,Card
T002837,S002,,2024-06-21 14:38:00,Card
T002838,S004,,2024-06-21 12:06:00,Card
T002839,S006,,2024-06-21 15:18:00,Card
T002840,S007,,2024-06-21 16:32:00,Card
T002841,S009,,2024-06-21 15:51:00,SnapScan
T002842,S010,C02139,2024-06-21 15:34:00,Card
T002843,S011,,2024-06-21 11:20:00,Card
T002844,S013,,2024-06-21 13:43:00,Cash
T002845,S017,,2024-06-21 13:22:00,Cash
T002846,S019,,2024-06-21 13:27:00,Card
T002847,S030,,2024-06-21 17:49:00,SnapScan
T002848,S035,,2024-06-21 18:07:00,Card
T002849,S045,,2024-06-21 19:02:00,Card
T002850,S004,C00387,2024-06-22 09:09:00,Card
T002851,S005,C02115,2024-06-22 17:59:00,Cash
T002852,S006,,2024-06-22 13:17:00,Card
T002853,S007,,2024-06-22 18:34:00,Card
T002854,S009,C02399,2024-06-22 16:36:00,EFT
T002855,S010,,2024-06-22 14:18:00,Cash
T002856,S011,,2024-06-22 14:41:00,Cash
T002857,S016,,2024-06-22 16:10:00,Cash
T002858,S017,,2024-06-22 13:39:00,EFT
T002859,S019,C02172,2024-06-22 15:28:00,Cash
T002860,S023,,2024-06-22 09:19:00,Cash
T002861,S024,C02917,2024-06-22 11:16:00,Cash
T002862,S025,C01345,2024-06-22 13:20:00,SnapScan
T002863,S026,,2024-06-22 18:47:00,Cash
T002864,S029,,2024-06-22 17:30:00,SnapScan
T002865,S031,C00482,2024-06-22 09:17:00,Cash
T002866,S034,C00308,2024-06-22 18:03:00,Card
T002867,S036,,2024-06-22 13:45:00,Cash
T002868,S037,,2024-06-22 16:08:00,Card
T002869,S041,,2024-06-22 16:57:00,Card
T002870,S042,,2024-06-22 13:39:00,Cash
T002871,S043,,2024-06-22 16:07:00,Card
T002872,S044,C00090,2024-06-22 08:32:00,Cash
T002873,S045,,2024-06-22 15:28:00,Cash
T002874,S003,C01502,2024-06-23 14:40:00,Card
T002875,S005,C02991,2024-06-23 14:34:00,EFT
T002876,S009,,2024-06-23 13:11:00,Card
T002877,S010,C01090,2024-06-23 09:20:00,Card
T002878,S011,C00702,2024-06-23 17:43:00,Card
T002879,S015,C00902,2024-06-23 10:59:00,Card
T002880,S022,C00137,2024-06-23 10:36:00,Card
T002881,S023,C01703,2024-06-23 11:51:00,Cash
T002882,S024,,2024-06-23 17:54:00,Cash
T002883,S025,C01169,2024-06-23 14:27:00,Cash
T002884,S026,C00991,2024-06-23 14:36:00,Cash
T002885,S027,C00072,2024-06-23 16:30:00,Cash
T002886,S028,,2024-06-23 15:08:00,Card
T002887,S032,C00733,2024-06-23 13:03:00,Cash
T002888,S035,,2024-06-23 13:36:00,Card
T002889,S038,C00574,2024-06-23 19:03:00,Card
T002890,S039,,2024-06-23 15:06:00,Card
T002891,S040,,2024-06-23 09:14:00,Cash
T002892,S042,C01492,2024-06-23 14:15:00,Card
T002893,S001,C00488,2024-06-24 19:37:00,EFT
T002894,S007,,2024-06-24 18:14:00,Card
T002895,S008,,2024-06-24 15:08:00,Card
T002896,S009,,2024-06-24 11:39:00,Cash
T002897,S013,,2024-06-24 10:52:00,Card
T002898,S015,,2024-06-24 14:20:00,Card
T002899,S019,,2024-06-24 08:58:00,EFT
T002900,S020,C02741,2024-06-24 14:25:00,Cash
T002901,S021,C01942,2024-06-24 14:42:00,Card
T002902,S026,,2024-06-24 15:53:00,Card
T002903,S030,,2024-06-24 17:49:00,Card
T002904,S031,C01359,2024-06-24 10:45:00,Cash
T002905,S034,C02444,2024-06-24 20:42:00,Card
T002906,S036,,2024-06-24 16:16:00,Cash
T002907,S041,,2024-06-24 12:08:00,EFT
T002908,S044,,2024-06-24 11:57:00,Card
T002909,S045,C01865,2024-06-24 15:45:00,Card
T002910,S001,C02687,2024-06-25 13:23:00,EFT
T002911,S004,C00055,2024-06-25 18:54:00,Card
T002912,S006,C02228,2024-06-25 12:47:00,Cash
T002913,S007,,2024-06-25 14:45:00,Card
T002914,S008,,2024-06-25 15:37:00,Card
T002915,S009,C02754,2024-06-25 14:51:00,Card
T002916,S010,,2024-06-25 14:48:00,Card
T002917,S011,C02888,2024-06-25 13:13:00,EFT
T002918,S014,C00567,2024-06-25 14:14:00,Cash
T002919,S015,,2024-06-25 14:31:00,Cash
T002920,S016,C00635,2024-06-25 13:43:00,EFT
T002921,S017,C00407,2024-06-25 17:56:00,Card
T002922,S024,C01104,2024-06-25 19:49:00,Card
T002923,S025,C01072,2024-06-25 12:27:00,Card
T002924,S026,C01173,2024-06-25 17:19:00,Card
T002925,S028,C01718,2024-06-25 16:21:00,Card
T002926,S032,C01128,2024-06-25 14:56:00,Card
T002927,S033,C01446,2024-06-25 11:09:00,SnapScan
